issueTitle,sectionTitle,sectionAbbrev,authors,articleTitle,year,datePublished,volume,issue,startPage,endPage,articleAbstract,galleyLabel,authorEmail,fileName,keywords
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mabuza, M.;Viljoen, K.S.;Majola, S.","New diamond-bearing xenoliths from the Orapa mine, Botswana",1998,1998-04-17,7,,521,523,,PDF,ojshelp@ualberta.ca,IKC07_180,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Machin, K.J.;Barton E.S.","The petrology of the Rex mine kimberlite fissures, central Free State, South Africa",1998,1998-04-17,7,,524,526,,PDF,ojshelp@ualberta.ca,IKC07_181,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Magee, C.W.;Taylor, W.R.",Constraints on the history and origin of carbonado from luminescence studies,1998,1998-04-17,7,,527,528,,PDF,ojshelp@ualberta.ca,IKC07_182,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mahotkin, I.L.","Petrology of group 2 kimberlite - olivine lamproite (K2L) from the Kostomuksha area, Karelia, N.W. Russia",1998,1998-04-17,7,,529,531,,PDF,ojshelp@ualberta.ca,IKC07_183,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mahotkin, I.L.;Skinner, E.M.W.","Kimberlites from the Archangelsk region - a rock type transitional between kimberlites, melnoites and lamproites",1998,1998-04-17,7,,532,534,,PDF,ojshelp@ualberta.ca,IKC07_184,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mainprice, D.;Barruol, G.;Ben Ismail, W.;Lloyd, G.",Automatic crystal orientation mapping of Kimberlite nodules using electron back scattered diffraction in the scanning electron microscope,1998,1998-04-17,7,,535,536,,PDF,ojshelp@ualberta.ca,IKC07_185,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mal'kov, B.A",The cosmic cycles of kimberlite volkanism: new data,1998,1998-04-17,7,,537,539,,PDF,ojshelp@ualberta.ca,IKC07_186,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mal?kov, B.A.;Malyshev, N.A.","Diamond occurrences in kimberlites and lamproites from Phanerozoic mobile belts on example of the Timans, Urals and Ouachita",1998,1998-04-17,7,,540,542,,PDF,ojshelp@ualberta.ca,IKC07_187,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Malkovets, V.G.;Ionov, D.A.;Griffin, W.L.;O'Reilly, S.Y.;Pokhilenko, N.P.;Litasov, K.D.",A-P-T-composition cross-section of spinel and garnet facies lithospheric mantle in the Minusa region SW of the Siberian craton,1998,1998-04-17,7,,543,545,,PDF,ojshelp@ualberta.ca,IKC07_188,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Marakushev, A.A.;Bobrov, A.V.",Crystallization of eclogite and pyroxenite magmas in the diamond depth facies: evidence from Garnet-clinopyroxene association,1998,1998-04-17,7,,546,548,,PDF,ojshelp@ualberta.ca,IKC07_189,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mason, P.R.D.;Downes, H.;Jarvis, K.;Vannucci, R.",An investigation of incompatible trace elements in Massif Central mantle xenoliths by laser ablation ICP-MS: a new tool for investigating mantle geochemistry,1998,1998-04-17,7,,549,551,,PDF,ojshelp@ualberta.ca,IKC07_190,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Massonne, H.J.","A new occurrence of microdiamonds in quartzofeldspathic rocks of the Saxonian Erzgebirge, Germany, and their metamorphic evolution",1998,1998-04-17,7,,552,554,,PDF,ojshelp@ualberta.ca,IKC07_191,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"McCammon, C.A.",Methods for determination of Fe3+/?Fe in microscopic samples,1998,1998-04-17,7,,555,557,,PDF,ojshelp@ualberta.ca,IKC07_192,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"McCandless, T.E.",Kimberlites: the products of deep-seated subduction,1998,1998-04-17,7,,558,560,,PDF,ojshelp@ualberta.ca,IKC07_193,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mc Dade, P.;Harris, J.W.","Syngenetic inclusion bearing diamonds from Letseng-la-Terai, Lesotho",1998,1998-04-17,7,,561,563,,PDF,ojshelp@ualberta.ca,IKC07_194,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"McKinlay, F.T.;Scott Smith, B.H.;de Gasparis, S.;Kong, J.","Geology of the recently discovered Hardy Lake kimberlites, NWT",1998,1998-04-17,7,,564,566,,PDF,ojshelp@ualberta.ca,IKC07_195,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mendelssohn, M.;Milledge, H.J.",Characterisation of diamonds by infrared spectroscopy,1998,1998-04-17,7,,567,569,,PDF,ojshelp@ualberta.ca,IKC07_196,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Menzies, A.H.;Baumgartner, M.C.",Application of garnet geothermobarometry to southern African kimberlites,1998,1998-04-17,7,,570,572,,PDF,ojshelp@ualberta.ca,IKC07_197,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Menzies, A.H.;Gurney, J.J.;Harte, B.;Hauri, E.",REE patterns in diamond bearing eclogites and diamond bearing peridotites from Newlands kimberlite,1998,1998-04-17,7,,573,575,,PDF,ojshelp@ualberta.ca,IKC07_198,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Menzies, A.H.;Milledge, H.J.M.;Gurney, J.J.",Fourier transform infra-red (FTIR) spectroscopy of Newlands diamonds,1998,1998-04-17,7,,576,578,,PDF,ojshelp@ualberta.ca,IKC07_199,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Menzies, A.H.;Shirey, S.B.;Carlson, R.W.;Gurney, J.J.",Re-Os isotope systematics of diamond-bearing eclogites and peridotites from Newlands Kimberlite,1998,1998-04-17,7,,579,581,,PDF,ojshelp@ualberta.ca,IKC07_200,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mikhailov, M.V.;Kuznetsova, M.Yu.;Kuzmina, T.S.;Polyakov, A.A.;Lukyanova, L.l.",New data on potential diamond presence in western Russia,1998,1998-04-17,7,,582,583,,PDF,ojshelp@ualberta.ca,IKC07_201,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Milashev, V.A.",Energy of kimberlite formation,1998,1998-04-17,7,,584,586,,PDF,ojshelp@ualberta.ca,IKC07_202,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Milledge, H.J, Sutherland, F.L.;Kennewell, P.",Further studies of Copeton diamonds,1998,1998-04-17,7,,587,588,,PDF,ojshelp@ualberta.ca,IKC07_203,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Milledge, H.J.;Woods, P.A.;Beard, A.D.;Shelkov, D.;Willis, B.",Cathodoluminescence of polished carbonado,1998,1998-04-17,7,,589,590,,PDF,ojshelp@ualberta.ca,IKC07_204,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Miller, A.R.;Seller, M.H.;Armitage, A.E.;Davis, W.J.;Barnett, R.L.","Late Triassic kimberiitic magmatism, western Churchill Structural Province, Canada",1998,1998-04-17,7,,591,593,,PDF,ojshelp@ualberta.ca,IKC07_205,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Milshtein, E.D.;Erinchek, Yu.M.;Egorkin, A.V.;Parasotka, B.S.",The structure of the lithosphere in diamond-bearing kimberlite areas. The Siberian platform.,1998,1998-04-17,7,,594,596,,PDF,ojshelp@ualberta.ca,IKC07_206,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mironov, V.P.",Internal morphology of diamonds from pipe Udachnaya according to the data of luminescence tomography method,1998,1998-04-17,7,,597,599,,PDF,ojshelp@ualberta.ca,IKC07_207,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mitchell, R.H.;Scott Smith, B.H.;Larsen, L.M.","Mineralogy of ultramafic dikes from the Sarfartoq, Sisimiut and Maniitsoq areas, west Greenland: kimberlites or melnoites?",1998,1998-04-17,7,,600,602,,PDF,ojshelp@ualberta.ca,IKC07_208,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mitioukhine, S.l.",Chief feature of rocks of the Earth?s crust within kimberlite provinces - moderation of their petrochemical indicators,1998,1998-04-17,7,,603,605,,PDF,ojshelp@ualberta.ca,IKC07_209,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Mitioukhine, S.I.;Manakov, A.V.;Poltaratskaya, O.L.;Romanov, N.N.",New data about the structure of the Earth's crust according to regional geophysical investigations' results within Yakutian kimberiitic subprovince,1998,1998-04-17,7,,606,608,,PDF,ojshelp@ualberta.ca,IKC07_210,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Moser, D.E.;Hart, R.J.","Neoarchean and Paleoproterozoic re-activation of the crust-mantle transition beneath the central Kaapvaal craton, Lace kimberlite",1998,1998-04-17,7,,609,611,,PDF,ojshelp@ualberta.ca,IKC07_211,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nassichuk, W.W.;Dyck, D.R.","Fossils recovered from kimberlite pipes in the Lac de Gras field, Slave province, northwest Canada: geological implications",1998,1998-04-17,7,,612,614,,PDF,ojshelp@ualberta.ca,IKC07_212,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Natapov, L.;Griffin, W.L.",Geodynamic controls on the distribution of diamondiferous kimberlites,1998,1998-04-17,7,,615,617,,PDF,ojshelp@ualberta.ca,IKC07_213,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Navon, O.",Diamond formation in the Earth's mantle,1998,1998-04-17,7,,618,621,,PDF,ojshelp@ualberta.ca,IKC07_214,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nguno Muatara, A.K.","Indicator minerals in kimberlites and their respective stream sediments, Gibeon kimberlite province, Namibia",1998,1998-04-17,7,,622,624,,PDF,ojshelp@ualberta.ca,IKC07_215,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nixon, P.H.;Pearson, D.G.","Ultra-magnesian komatiites of phanerozoic age, from SE Spain",1998,1998-04-17,7,,625,627,,PDF,ojshelp@ualberta.ca,IKC07_216,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nowell, G.M.;Kempton, P.D.;Pearson, D.G.",Hf-Nd isotope systematics of kimberlites: relevance to terrestrial Hf-Nd systematics,1998,1998-04-17,7,,628,630,,PDF,ojshelp@ualberta.ca,IKC07_217,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nowell, G.M.;Kempton, P.D.;Pearson, D.G.",Trace element and isotope geochemistry of Siberian kimberlites,1998,1998-04-17,7,,631,633,,PDF,ojshelp@ualberta.ca,IKC07_218,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nowell, G.M.;Pearson, D.G.",Hf isotope constraints on the genesis of kimberiitic megacrysts: evidence for a deep mantle component in kimberlites,1998,1998-04-17,7,,634,636,,PDF,ojshelp@ualberta.ca,IKC07_219,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nowell, G.M.;Pearson, D.G.;Kempton, P.D.;Irving, A.J.;Turner, S.",A Hf isotope study of lamproites: implications for their origins and relationship to kimberlites,1998,1998-04-17,7,,637,639,,PDF,ojshelp@ualberta.ca,IKC07_220,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Nowell, G.M.;Pearson, D.G.;Kempton, P.D.;Noble, S.R.;Smith, C.B.",The source regions/components of kimberlites: constraints from Hf-Nd isotope systematics,1998,1998-04-17,7,,640,642,,PDF,ojshelp@ualberta.ca,IKC07_221,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"O'Brien, H.E.;Tyni, M.",Mineralogy and geochemistry of kimberlites and related rocks from Finland,1998,1998-04-17,7,,643,645,,PDF,ojshelp@ualberta.ca,IKC07_222,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"O?Reilly, S.Y.;Griffin, W.L.;Poudjom Djomani, Y",Are lithospheres forever?,1998,1998-04-17,7,,646,648,,PDF,ojshelp@ualberta.ca,IKC07_223,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pal'yanov, Yu.N.;Gusev, V.A.;Kupriyanov, I N.;Borzdov, Yu.M.;Sokol, A.G.;Khokhriakov, A.F.;Sobolev, N.V.",The effect of growth rate on formation of nitrogenous defects in diamond,1998,1998-04-17,7,,649,651,,PDF,ojshelp@ualberta.ca,IKC07_224,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Panina, L.l.",Genesis of cocites from North Vietnam: results of melt inclusions studies in minerals,1998,1998-04-17,7,,652,654,,PDF,ojshelp@ualberta.ca,IKC07_225,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Panina, L.I.;Usoltseva, L.M.","The role of high-calcium alkaline sulfate-carbonate melts in formation of melilite-monticellite rocks and carbonatites of the Malyi Murun massif (Aldan, Russia)",1998,1998-04-17,7,,655,657,,PDF,ojshelp@ualberta.ca,IKC07_226,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pearson, D.;Carlson, R.W.;Boyd, F.R.;Shirey, S.B.;Nixon, P.H.",Lithospheric mantle growth around cratons: A Re-Os isotope study of peridotite xenoliths from East Griqualand,1998,1998-04-17,7,,658,660,,PDF,ojshelp@ualberta.ca,IKC07_227,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pearson, D.G.;Shirey, S.B.;Bulanova, G.P.;Carlson, R.W.;Milledge, H.J.",Dating diamonds using the Re - Os isotope technique: a study of sulfide inclusions in Siberian diamonds,1998,1998-04-17,7,,661,663,,PDF,ojshelp@ualberta.ca,IKC07_228,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pearson, D.G.;Davies, R.M.;Shirey, S. B.;Carlson, R.W.;Griffin, W.L.","The age and origin of eastern Australian diamonds: Re-Os isotope evidence from sulfide inclusions in two diamonds from Wellington, New South Wales",1998,1998-04-17,7,,664,666,,PDF,ojshelp@ualberta.ca,IKC07_229,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pearson, D.G.;Milledge,H.J.",Diamond growth conditions and preservation: inferences from trace elements in a large garnet inclusion in a Siberian diamond,1998,1998-04-17,7,,667,669,,PDF,ojshelp@ualberta.ca,IKC07_230,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pearson, N.J.;Griffin, W.L.;Doyle, B.J.;O'Reilly, S.Y.;van Achterbergh, E.;Kivi, K.","Xenoliths from kimberlite pipes of the Lac de Gras area, Slave Craton, Canada",1998,1998-04-17,7,,670,672,,PDF,ojshelp@ualberta.ca,IKC07_231,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pearson, N.J.;Griffin, W.L.;Kaminsky F.Y.;van Achterbergh, E.;O?Reilly, S.Y.",Trace element discrimination of garnet from diamondiferous kimberlites and lamproites,1998,1998-04-17,7,,673,675,,PDF,ojshelp@ualberta.ca,IKC07_232,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Peltonen, P.","Silicification of garnet peridotite xenoliths from the Lahtojoki kimberlite pipe, eastern Finland",1998,1998-04-17,7,,676,677,,PDF,ojshelp@ualberta.ca,IKC07_233,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Peltonen, P.;Huhma, H.;Tyni, M.;Shimizu, N",Garnet peridotite xenoliths from kimberlites of Finland: nature of the lithospheric mantle at Archaean craton - Palaeoproterozoic mobile belt transition,1998,1998-04-17,7,,678,680,,PDF,ojshelp@ualberta.ca,IKC07_234,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pendock, N.",Breaking the Nyquist barrier: superresolution magnetic imaging from gradient data,1998,1998-04-17,7,,681,683,,PDF,ojshelp@ualberta.ca,IKC07_235,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pereira, R.S.;Wheelock, G.;Bizzi, L.;Silva, H.;Leite, A.","Alluvial diamond potential of Paleo-drainage systems in the headwaters of the S?o Francisco River, Minas Gerais, Brazil",1998,1998-04-17,7,,684,686,,PDF,ojshelp@ualberta.ca,IKC07_236,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Phillips, D.;Harris, J.W.;Kiviets, G.B.;Burgess, R.;Fourie, L.F.",40Ar/39Ar laser probe analyses of clinopyroxene diamond inclusions from the Orapa and Mbuyi-Miya mines,1998,1998-04-17,7,,687,689,,PDF,ojshelp@ualberta.ca,IKC07_237,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Phillips, D.;Kiviets, G.B.;Barton, E.S.;Smith, C.B.;Viljoen, K.S.;Fourie, L.F.",40Ar/39Ar dating of kimberlites and related rocks: problems and solutions,1998,1998-04-17,7,,690,692,,PDF,ojshelp@ualberta.ca,IKC07_238,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pizzolato, L.A.;Schulze, D.J.","Preliminary investigations of megacrysts and peridotite xenoliths from the Kelsey Lake kimberlite, Colorado-Wyoming, USA",1998,1998-04-17,7,,693,695,,PDF,ojshelp@ualberta.ca,IKC07_239,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Podvysotsky, V.T.;Zuev, V.M.;Nikulin, V.I.;Lelyoukh, M.I.;Bezborodov, S.M.",Conception of formation of magmatogene and terrigenous diamondiferous formations of ancient platforms as the basis of deposits' forecast,1998,1998-04-17,7,,696,698,,PDF,ojshelp@ualberta.ca,IKC07_240,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pokhilenko, N.P.;McDonald, J.A.;Melnyk, W.;Hall, A.E.;Shimizu, N.;Vavilov, M.A.,Afanasiev V.P.;Reimers, L.F.;Irvin, J.;Pokhilenko, L.N.;Vasilenko, V.B.;Kuligin, S.S.;Sobolev, N.V.","Kimberlites of Camsell Lake field and some features of construction, and composition of lithosphere roots of southeastern part of Slave Craton, Canada",1998,1998-04-17,7,,699,701,,PDF,ojshelp@ualberta.ca,IKC07_241,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pokhilenko, N.P.;Sobolev, N.V.;Kuligin, S.S.;Shimizu, N.",Peculiarities of pyroxenite paragenesis garnets distribution in Yakutian kimberlites and some aspects of the Siberian craton lithospheric mantle evolution,1998,1998-04-17,7,,702,704,,PDF,ojshelp@ualberta.ca,IKC07_242,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Presnall, D.C.;Walter, M.J.",High pressure phase equilibrium constraints on the origin of eclogites,1998,1998-04-17,7,,705,707,,PDF,ojshelp@ualberta.ca,IKC07_243,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pretorius, C.C.;Blume, J.;Lutjen, H.;Trofimczyk, K.",Results of geophysical trials to profile the kimberlite/host rock contacts at Venetia mine and the BK-9 Pipe,1998,1998-04-17,7,,708,709,,PDF,ojshelp@ualberta.ca,IKC07_244,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pretorius, W.;Barton, J.M.",The use of amphibolite melting experiments in constraining conditions of melting in natural amphibolite nodules from the Venetia kimberlite pipes,1998,1998-04-17,7,,710,712,,PDF,ojshelp@ualberta.ca,IKC07_245,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pretorius, W.;Leahy, K.",Implications for diamond prospectivity from comparisons of diamond-bearing lithosphere in two Proterozoic orogenic belts,1998,1998-04-17,7,,713,715,,PDF,ojshelp@ualberta.ca,IKC07_246,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Prikhodko, V.S.;Zemlyanukhin, V.N.",Petrology of spinel peridotite xenoliths from Cenozoic basaltoids in the Khanka craton's terrain (east Russia),1998,1998-04-17,7,,716,716,,PDF,ojshelp@ualberta.ca,IKC07_247,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Pybus, G.Q.J.;Hussey, M.C.;Linton, P.L.",Ipectral investigations of a variety of magnesium-bearing rock types: implications for kimberlite exploration,1998,1998-04-17,7,,717,719,,PDF,ojshelp@ualberta.ca,IKC07_248,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rapp, R.P.;Shimizu, N.",Subduction and slab melting in the Archean: experimental constraints and implications for development of cratonic lithosphere,1998,1998-04-17,7,,720,722,,PDF,ojshelp@ualberta.ca,IKC07_249,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rass, I.T.;Gerasimov, V.Yu.;Laputina, I.P.;Ilupin, I.P.",Diamond occurrence in kimberlites dependent on melting depths and rates of cooling of parental mantle magmas,1998,1998-04-17,7,,723,724,,PDF,ojshelp@ualberta.ca,IKC07_250,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rass, I.T.;Kravchenko, S.M.","Melilite-bearing rocks within alkaline-ultrabasic complexes: derivatives from SiO2-poor, Ca-rich mantle magma?",1998,1998-04-17,7,,725,726,,PDF,ojshelp@ualberta.ca,IKC07_251,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,Reid D.L.;Cooper A.F.,"Carbonatite and silicate magmas at Dicker Willem, southern Namibia: their origin and source region characteristics",1998,1998-04-17,7,,727,729,,PDF,ojshelp@ualberta.ca,IKC07_252,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Reimers, L.F.;Pokhilenko, N.P.;Yefimova, E.S.;Sobolev, N.V",Ultramafic mantle assemblages from Sytykanskaya kimberlite pipe (Yakutia),1998,1998-04-17,7,,730,732,,PDF,ojshelp@ualberta.ca,IKC07_253,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rice, A.",Can the blasting excavation engineering sciences provide insight into the processes of kimberlite emplacement and eruption?,1998,1998-04-17,7,,733,733,,PDF,ojshelp@ualberta.ca,IKC07_254,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Richardson, S.H.;Chinn, I.L.;Harris, J.W.","Age and origin of eclogitic diamonds from the Jwaneng kimberlite, Botswana",1998,1998-04-17,7,,734,736,,PDF,ojshelp@ualberta.ca,IKC07_255,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Robinson, D.N.;Ferraris, R.;Anderson, V.G.;Parker, G.M.;Van Blerck, E.;Hart, D.","Colour, morphological and surface textural characteristics of the diamonds in Venetia kimberlites",1998,1998-04-17,7,,737,739,,PDF,ojshelp@ualberta.ca,IKC07_256,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Roden, M.F.;Laz'ko, E.E.;Jagoutz, E.","Petrology and geochemistry of peridotite inclusions from the Mir kimberlite, Siberia",1998,1998-04-17,7,,740,742,,PDF,ojshelp@ualberta.ca,IKC07_257,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rodionov, A.S.;Viljoen, K.S.","Venetia megacrysts, Northern Province, South Africa",1998,1998-04-17,7,,743,745,,PDF,ojshelp@ualberta.ca,IKC07_258,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Romashkin, A.I.",Potassium alkaline magmatism in the Russian Far East,1998,1998-04-17,7,,746,748,,PDF,ojshelp@ualberta.ca,IKC07_259,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Romashkin, A.I.;Kukhtina, L.M",Mineralogy of ingilite,1998,1998-04-17,7,,749,751,,PDF,ojshelp@ualberta.ca,IKC07_260,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rombouts, L.",Extreme value analysis of diamond sizes and values,1998,1998-04-17,7,,752,753,,PDF,ojshelp@ualberta.ca,IKC07_261,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Rudnick, R.L.;Ireland, T.R.;Gehrels, G.;Irving, A.J.;Chesley, J.T.;Hanchar, J.M.",Dating mantle metasomatism: U-Pb geochronology of zircons in cratonic mantle xenoliths from Montana and Tanzania,1998,1998-04-17,7,,754,756,,PDF,ojshelp@ualberta.ca,IKC07_262,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Ruiz, J.;McCandless, T.E.;Helmstaedt, H.H.",Eclogites from the Colorado Plateau: a Phanerozoic record of subduction beneath north America,1998,1998-04-17,7,,757,759,,PDF,ojshelp@ualberta.ca,IKC07_263,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Saltykov, O.G.;Erinchek, Yu.M.;Milshtein, E.D.",The model of buried kimberlite field based on its reflection in postkimberiite reservoir rocks (by the example of the Yakutian province),1998,1998-04-17,7,,760,762,,PDF,ojshelp@ualberta.ca,IKC07_264,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Sapann, G.V.;Obyden, S.K.;Titkov, S.V.",Use of cathodoluminescence scanning electron microscope with color TV display for study of natural diamonds internal structure,1998,1998-04-17,7,,763,765,,PDF,ojshelp@ualberta.ca,IKC07_265,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Schmitz, M.D.;Bowring, S.A.;Robey, J.v.A.","Constraining the thermal history of an Archean craton: U-Pb thermochronology of lower crustal xenoliths from the Kaapvaal craton, southern Africa",1998,1998-04-17,7,,766,768,,PDF,ojshelp@ualberta.ca,IKC07_266,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Schulze, D.J.;Valley, J.W.;Bell, D.R.;Spicuzza, M.",Significance of oxygen isotope variations in the Cr-poor megacryst suite,1998,1998-04-17,7,,769,771,,PDF,ojshelp@ualberta.ca,IKC07_267,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Scott Smith, B.H.;Orr, R.G.;Robertshaw, P.;Avery, R.W.","Geology of the Fort ? La Corne kimberlites, Saskatchewan",1998,1998-04-17,7,,772,774,,PDF,ojshelp@ualberta.ca,IKC07_268,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Seggie, A.G.;Hannweg, G.W.;Colgan, E.A.;Smith, C.B.","The geology and geochemistry of the Venetia kimberlite cluster, Northern Province, South Africa",1998,1998-04-17,7,,775,777,,PDF,ojshelp@ualberta.ca,IKC07_269,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Seitz, H.M.;Woodland, A.B.","Lithium and beryllium abundances in peridotitic, pyroxenitic and eclogitic mantle assemblages",1998,1998-04-17,7,,778,780,,PDF,ojshelp@ualberta.ca,IKC07_270,
"Vol 7: International Kimberlite Conference, Cape Town",Extended Abstracts,ABS,"Selfe, G.R.;Trofimczyk, K.K.",Recent developments in the application of borehole geophysical logging techniques in diamond mining and exploration - some case studies,1998,1998-04-17,7,,781,782,,PDF,ojshelp@ualberta.ca,IKC07_271,
